character_id,character_name,game_title,release_year,developer,publisher,game_scale,genre,narrative_role,playable_status,gender,sexuality,identity_category,identity_confirmation,queer_status,intersectionality_present,intersectionality_details,evidence_source,notes,character_image,image_credit,image_source_url,source_language,discovery_source,research_status,evidence_confidence,platform_version,last_reviewed
335,Aaron Vanich,Yousei,2013,,,,,unknown,unknown,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2017/02/12/aaron-vanich-in-yousei,LGBTQ Video Game Archive classification: gay:explicit. Source page: Aaron Vanich in Yousei.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
336,Beauty Nova,Pokemon X/Y,2013,,,,,unknown,unknown,other,not_recorded,gender_identity,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2016/05/25/beauty-nova-in-pokemon-xy,LGBTQ Video Game Archive classification: transgender:implicit. Source page: Beauty Nova in Pokémon X/Y.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
337,Bill,The Last of Us,2013,,,,,unknown,unknown,man,gay,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2016/06/27/bill-in-the-last-of-us,LGBTQ Video Game Archive classification: gay:implicit. Source page: Bill in The Last of Us.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
338,Dr. Alan Weir,The Bureau: XCOM Declassified,2013,,,,,unknown,unknown,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2018/08/28/dr-alan-weir,LGBTQ Video Game Archive classification: gay:explicit. Source page: Dr. Alan Weir.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
339,Ellie,The Last of Us,2013,,,,,unknown,playable,woman,lesbian,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2016/06/27/ellie-and-riley-in-the-last-of-us,LGBTQ Video Game Archive classification: lesbian:implicit. Source page: Ellie and Riley in The Last of Us.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
340,Riley,The Last of Us,2013,,,,,unknown,playable,woman,lesbian,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2016/06/27/ellie-and-riley-in-the-last-of-us,LGBTQ Video Game Archive classification: lesbian:implicit. Source page: Ellie and Riley in The Last of Us.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
341,Black Swan,To Kill A Black Swan,2014,,,,,unknown,unknown,other,not_recorded,gender_identity,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2016/06/25/black-swan-in-to-kill-a-black-swan,LGBTQ Video Game Archive classification: transgender:explicit. Source page: Black Swan in To Kill a Black Swan.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
342,Kian Alvane,Dreamfall Chapters,2014,,,,,unknown,playable,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2016/06/24/kian-alvane-in-dreamfall-chapters,LGBTQ Video Game Archive classification: gay:explicit. Source page: Kian Alvane in Dreamfall Chapters.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
343,Korra,The Legend of Korra,2014,,,,,unknown,playable,woman,bisexual,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2016/06/24/korra-in-the-legend-of-korra,LGBTQ Video Game Archive classification: bisexual:implicit. Source page: Korra in The Legend of Korra.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
344,Mark Matthews,Coming Out on Top,2014,,,,,unknown,playable,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2020/03/09/mark-matthews-in-coming-out-on-top,LGBTQ Video Game Archive classification: gay:explicit. Source page: Mark Matthews in Coming Out on Top.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
345,Catherine Chun,SOMA,2015,,,,,unknown,unknown,woman,lesbian,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2018/01/12/catherine-chun-in-soma,LGBTQ Video Game Archive classification: lesbian:implicit. Source page: Catherine Chun in SOMA.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
346,Julietta,7th Dragon III Code: VFD,2015,,,,,unknown,unknown,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2019/05/03/julietta-in-7th-dragon-iii-code-vfd,LGBTQ Video Game Archive classification: gay:explicit. Source page: Julietta in 7th Dragon III Code: VFD.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
347,Kung Jin,Mortal Kombat X,2015,,,,,unknown,playable,man,gay,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2017/03/21/kung-jin-in-mortal-kombat-x,LGBTQ Video Game Archive classification: gay:implicit. Source page: Kung Jin in Mortal Kombat X.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
348,Sakurai,7th Dragon III Code: VFD,2015,,,,,unknown,unknown,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2019/05/03/sakurai-in-7th-dragon-iii-code-vfd,LGBTQ Video Game Archive classification: gay:explicit. Source page: Sakurai in 7th Dragon III Code: VFD.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
349,Velvet Crowe,Tales of Berseria,2016,,,,,unknown,playable,woman,lesbian; bisexual; asexual,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2019/03/07/velvet-crowe-in-tales-of-berseria,"LGBTQ Video Game Archive classification: lesbian:implicit, bisexual:implicit, asexual:implicit. Source page: Velvet Crowe in Tales of Berseria.",,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
350,Zelos,Tales of Symphonia,2003,,,,,unknown,unknown,man,bisexual,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2016/08/30/zelos-and-lloyd-in-tales-of-symphonia,LGBTQ Video Game Archive classification: bisexual:implicit. Source page: Zelos and Lloyd in Tales of Symphonia. Press Q does not assign one fixed orientation to every person in an optional pair from a shared relationship page.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
351,Lloyd,Tales of Symphonia,2003,,,,,unknown,unknown,man,bisexual,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2016/08/30/zelos-and-lloyd-in-tales-of-symphonia,LGBTQ Video Game Archive classification: bisexual:implicit. Source page: Zelos and Lloyd in Tales of Symphonia. Press Q does not assign one fixed orientation to every person in an optional pair from a shared relationship page.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
352,Dave,Firewatch,2016,,,,,unknown,unknown,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2016/06/24/dave-in-firewatch,LGBTQ Video Game Archive classification: gay:explicit. Source page: Dave in Firewatch.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
353,Graves,Hustle Cat,2016,,,,,unknown,unknown,man,gay,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2019/09/09/graves-and-nacht,LGBTQ Video Game Archive classification: gay:explicit. Source page: Graves and Nacht in Hustle Cat. Press Q does not assign one fixed orientation to every person in an optional pair from a shared relationship page.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
354,Nacht,Hustle Cat,2016,,,,,unknown,unknown,man,gay,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2019/09/09/graves-and-nacht,LGBTQ Video Game Archive classification: gay:explicit. Source page: Graves and Nacht in Hustle Cat. Press Q does not assign one fixed orientation to every person in an optional pair from a shared relationship page.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
355,Lenora (Lenni) Kastner,Watch Dogs 2,2016,,,,,unknown,unknown,woman,lesbian,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2019/07/05/lenora-lenni-kastner-2,LGBTQ Video Game Archive classification: lesbian:implicit. Source page: Lenora (Lenni) Kastner in Watch Dogs 2.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
356,Mason,Hustle Cat,2016,,,,,unknown,unknown,woman,lesbian,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2019/09/14/mason,"LGBTQ Video Game Archive classification: lesbian:explicit, bisexual:implicit. Source page: Mason in Hustle Cat.",,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
357,Miranda Comay,Watch Dogs 2,2016,,,,,unknown,unknown,other,not_recorded,gender_identity,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2019/07/05/miranda-comay,LGBTQ Video Game Archive classification: transgender:explicit. Source page: Miranda Comay in Watch Dogs 2.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
358,Myrrine,Spade Memory,2016,,,,,unknown,unknown,woman,lesbian,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2016/07/14/myrrine-in-spade-memory,LGBTQ Video Game Archive classification: lesbian:explicit. Source page: Myrrine in Spade Memory.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
359,Soldier: 76/Jack Morrison,Overwatch,2016,,,,,unknown,playable,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2019/03/07/soldier-76-jack-morrison,LGBTQ Video Game Archive classification: gay:explicit. Source page: Soldier: 76/Jack Morrison in Overwatch.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
360,Tracer/Lena Oxton,Overwatch,2016,,,,,unknown,playable,woman,lesbian,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2019/03/07/tracer-lena-oxton,LGBTQ Video Game Archive classification: lesbian:explicit. Source page: Tracer/Lena Oxton in Overwatch.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
361,Wisteria,Spade Memory,2016,,,,,unknown,playable,woman,asexual,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2016/07/14/wisteria-in-spade-memory,LGBTQ Video Game Archive classification: asexual:explicit. Source page: Wisteria in Spade Memory.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
362,Angus,Night in the Woods,2017,,,,,unknown,unknown,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2018/01/12/angus-in-night-in-the-woods,LGBTQ Video Game Archive classification: gay:explicit. Source page: Angus in Night in the Woods.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
363,Azami,Xenoblade Chronicles 2,2017,,,,,unknown,playable,woman,bisexual,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2021/01/21/azami-xenoblade-chronicles-2,LGBTQ Video Game Archive classification: bisexual:explicit. Source page: Azami Xenoblade Chronicles 2.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
364,Brageld,Horizon Zero Dawn,2017,,,,,unknown,unknown,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2021/07/09/brageld-in-horizon-zero-dawn,LGBTQ Video Game Archive classification: gay:explicit. Source page: Brageld in Horizon Zero Dawn.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
365,Ella Pontes,Horizon Zero Dawn,2017,,,,,unknown,unknown,woman,lesbian,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2021/07/09/ella-pontes-in-horizon-zero-dawn,LGBTQ Video Game Archive classification: lesbian:explicit. Source page: Ella Pontes in Horizon Zero Dawn.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
366,Gregg,Night in the Woods,2017,,,,,unknown,unknown,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2018/01/12/gregg-in-night-in-the-woods,LGBTQ Video Game Archive classification: gay:explicit. Source page: Gregg in Night in the Woods.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
367,Grey Mourner,Hollow Knight,2017,,,,,unknown,unknown,woman,lesbian,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/?p=12302,LGBTQ Video Game Archive classification: lesbian:explicit. Source page: Grey Mourner and the Traitor’s Daughter in Hollow Knight.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
368,the Traitor’s Daughter,Hollow Knight,2017,,,,,unknown,unknown,woman,lesbian,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/?p=12302,LGBTQ Video Game Archive classification: lesbian:explicit. Source page: Grey Mourner and the Traitor’s Daughter in Hollow Knight.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
369,Janeva,Horizon Zero Dawn,2017,,,,,unknown,unknown,non_binary,not_recorded,gender_identity,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2021/07/09/janeva-in-horizon-zero-dawn,"LGBTQ Video Game Archive classification: transgender:implicit, non-binary or genderqueer:implicit. Source page: Janeva in Horizon Zero Dawn.",,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
370,Lewis Finch,What Remains of Edith Finch,2017,,,,,unknown,unknown,man,bisexual,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/?p=10431,LGBTQ Video Game Archive classification: bisexual:implicit. Source page: Lewis Finch in What Remains of Edith Finch.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
371,Mae Borowski,Night in the Woods,2017,,,,,unknown,playable,woman,lesbian,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2018/01/12/mae-borowski-in-night-in-the-woods,LGBTQ Video Game Archive classification: lesbian:explicit. Source page: Mae Borowski in Night in the Woods.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
372,Petra Forgewoman,Horizon Zero Dawn,2017,,,,,unknown,unknown,woman,lesbian,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2021/07/09/petra-forgewoman-in-horizon-zero-dawn,LGBTQ Video Game Archive classification: lesbian:implicit. Source page: Petra Forgewoman in Horizon Zero Dawn.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
373,Sheba,Xenoblade Chronicles 2,2017,,,,,unknown,unknown,woman,lesbian,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2021/01/21/sheba-in-xenoblade-chronicles-2,LGBTQ Video Game Archive classification: lesbian:explicit. Source page: Sheba in Xenoblade Chronicles 2.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
374,Sheo,Hollow Knight,2017,,,,,unknown,unknown,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/?p=12307,LGBTQ Video Game Archive classification: gay:explicit. Source page: Sheo and the Nailsmith in Hollow Knight.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
375,the Nailsmith,Hollow Knight,2017,,,,,unknown,unknown,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/?p=12307,LGBTQ Video Game Archive classification: gay:explicit. Source page: Sheo and the Nailsmith in Hollow Knight.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
376,Damien LaVey,Monster Prom,2018,,,,,unknown,unknown,man,player_defined,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/2019/04/30/damien-lavey-in-monster-prom,LGBTQ Video Game Archive classification: gay:explicit. Source page: Damien LaVey in Monster Prom. Press Q treats the orientation as player-defined because the source says no fixed sexual orientation is identified.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
377,Evan,Save me Mr Tako,2018,,,,,unknown,unknown,man,gay,sexual_orientation,not_explicit_in_game,ambiguous,,,https://lgbtqgamearchive.com/?p=10544,LGBTQ Video Game Archive classification: gay:implicit. Source page: Evan in Save me Mr Tako.,,,,en,LGBTQ Video Game Archive,reviewed,medium,,2026-08-22
378,Faith,Monster Prom,2018,,,,,unknown,unknown,woman,lesbian,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2019/04/30/faith-in-monster-prom,"LGBTQ Video Game Archive classification: lesbian:explicit, bisexual:implicit. Source page: Faith in Monster Prom.",,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
379,Polly Geist,Monster Prom,2018,,,,,unknown,unknown,woman,bisexual,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2019/05/01/polly-geist-in-monster-prom,LGBTQ Video Game Archive classification: bisexual:explicit. Source page: Polly Geist in Monster Prom.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
380,The Slayer,Monster Prom,2018,,,,,unknown,unknown,woman,bisexual,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2019/05/01/the-slayer-in-monster-prom,LGBTQ Video Game Archive classification: bisexual:explicit. Source page: The Slayer in Monster Prom.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
381,Zoe,Monster Prom,2018,,,,,unknown,unknown,trans_woman,asexual,sexual_orientation; gender_identity,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2019/05/01/zoe-in-monster-prom,"LGBTQ Video Game Archive classification: asexual:explicit, transgender:explicit, non-binary or genderqueer:implicit. Source page: Zoe in Monster Prom.",,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
382,Alice Emilia Devonfort,Moonrise,2019,,,,,unknown,unknown,woman,bisexual; other,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/?p=11757,"LGBTQ Video Game Archive classification: bisexual:explicit, demisexual:explicit. Source page: Alice Emilia Devonfort in Moonrise.",,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
383,Satsuo,Cursed Elements,2019,,,,,unknown,playable,man,gay,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/2020/08/05/satsuo-in-cursed-elements,LGBTQ Video Game Archive classification: gay:explicit. Source page: Satsuo in Cursed Elements.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
384,Chika Itou,Moonrise,2019,,,,,unknown,unknown,woman,lesbian,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/?p=11763,LGBTQ Video Game Archive classification: lesbian:explicit. Source page: Chika Itou in Moonrise.,,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
385,Futa “Pewter” Amanoma,AI: The Somnium Files,2019,,,,,unknown,unknown,man,gay; bisexual,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/?p=12573,"LGBTQ Video Game Archive classification: gay:explicit, bisexual:explicit. Source page: Futa “Pewter” Amanoma and Renju Okiura in AI: The Somnium Files.",,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
386,Renju Okiura,AI: The Somnium Files,2019,,,,,unknown,unknown,man,gay; bisexual,sexual_orientation,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/?p=12573,"LGBTQ Video Game Archive classification: gay:explicit, bisexual:explicit. Source page: Futa “Pewter” Amanoma and Renju Okiura in AI: The Somnium Files.",,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
387,Ishara,Moonrise,2019,,,,,unknown,unknown,trans_woman,lesbian,sexual_orientation; gender_identity,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/?p=11767,"LGBTQ Video Game Archive classification: lesbian:explicit, transgender:explicit. Source page: Ishara in Moonrise.",,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
388,Rosario de la Cruz,Moonrise,2019,,,,,unknown,unknown,non_binary,pansexual,sexual_orientation; gender_identity,explicit_in_game,confirmed,,,https://lgbtqgamearchive.com/?p=11777,"LGBTQ Video Game Archive classification: pansexual:explicit, non-binary or genderqueer:explicit. Source page: Rosario de la Cruz in Moonrise.",,,,en,LGBTQ Video Game Archive,reviewed,high,,2026-08-22
